文物名称,时代,图片链接,分类,种类,文物简介
明黄色缎妆花彩云金龙绵龙袍,清咸丰,http://www.dpm.org.cn/Uploads/Picture/dc/17288.jpg,服饰,女吉服,明黄色缎妆花彩云金龙绵龙袍，清咸丰，身长141厘米，两袖通长169厘米，袖口宽17厘米，下摆宽122厘米，左右裾长78厘米。清宫旧藏。袍圆领，右衽，马蹄袖端，裾左右开。领、袖端饰石青片金缘，石青素缎袖。湖色素纺绸里，絮薄绵。铜镀金錾花扣4枚。龙袍面料的织造工艺非常复杂，地为明黄色缎织淡圆金万字曲水，上面用五彩丝线及赤圆金线织正龙4条，行龙5条，间饰八宝流云、寿山福海，构图饱满，层次分明，主题突出，提花清晰。织造非常精致，晕色自然，富丽华美。面料的织造年代应为清乾隆时期。此为清朝皇后吉服。附黄条，上墨书：“咸丰三年正月二十日收呼布交鹅黄缎织五彩棉蟒袍一件。”黄条所书与实物略有出入。
明黄色纱双面绣万字地云龙单袍,清咸丰,http://www.dpm.org.cn/Uploads/Picture/dc/16051.jpg,服饰,女吉服,明黄色纱双面绣万字地云龙纹单袍，清咸丰，身长147厘米，两袖通长173厘米，袖口宽20厘米， 下摆宽126厘米，左右开裾长82厘米。清宫旧藏。袍圆领，大襟右衽，马蹄袖，裾左右开。袍在明黄色纱地上以平针、套针、正戗、钉线、平金等针法正反两面绣制万字地彩云蓝龙及十二章中的六章（日、月、黼、黻、华虫、宗彝）等，纹样采取二至五色晕装饰法，局部作着笔处理。袍以月白色暗团龙纹实地纱做袖衬，缀铜鎏金錾花扣四。领、袖边饰石青花卉织金缎及二色平金边。此为清代皇后吉服。袍绣工细致，针迹整齐，晕色大胆协调。袍又以绒线满绣万字地作背景，使主题纹样更加突出。领口系墨书黄纸签，正面书：“鹅黄纱绣五彩龙单蟒袍一件”，背面书：“咸丰三年正月二十日，布呼交”。
石青色团龙妆花缎袷朝裙,清咸丰,http://www.dpm.org.cn/Uploads/Picture/dc/16248.jpg,服饰,女礼服,石青色团龙妆花缎袷朝裙，清咸丰，身长143厘米，肩宽30厘米，下摆180厘米。清宫旧藏。朝裙面料由三部分组成，上部为浅绿色团龙圆寿字暗花缎，中部为红色云龙圆寿字织金缎，下部为石青色团龙妆花缎，裙边镶银、赤、黄三色金边和石青片金勾莲纹缎边各一道。朝裙内衬粉红色云蝠纹实地纱和折枝暗花绸里。此朝裙为清代后妃穿用的朝裙。附黄条，墨书：“片金边袷朝裙一件，咸丰十年四月初四日收金环交。”
石青缎平金彩绣金龙袷朝褂,清咸丰,http://www.dpm.org.cn/Uploads/Picture/dc/16252.jpg,服饰,女礼服,石青缎平金彩绣金龙袷朝褂，清咸丰，身长144厘米，肩宽39厘米，下摆123厘米，裾长83厘米。清宫旧藏。朝褂为无袖对襟式，左右开裾。褂用石青色素缎做面，内衬大红色四合如意云纹团龙团寿织金缎里。通身以五彩丝线和金线绣制纹饰，前后身绣立龙各二，周围点缀五色云，下幅饰八宝平水。褂边镶三色金边和石青色团龙杂宝纹织金缎边各一道。此褂是清代后妃穿用的礼服。附二黄条，墨书：“石青缎袷朝褂一件”、“咸丰十年四月初四日收金环交”。
黄色缎钉线虎头小夹鞋,清同治,http://www.dpm.org.cn/Uploads/Picture/dc/56332.jpg,服饰,未知,黄色缎钉线虎头小夹鞋，清同治，长11.5厘米，宽5厘米。　　虎头鞋用黄色缎做成，上用绦带钉绣云纹及虎头纹。黄色、黑色的搭配使得纹样生动写实，式样小巧可爱。虎头鞋无论是在宫廷，还是在民间都受到人们喜爱，穿上它既美观大方，又是祈盼小孩健康成长的一种美好祝福。
杏黄色菊蝶纹实地纱画虎皮纹夹套裤,清同治,http://www.dpm.org.cn/Uploads/Picture/dc/25539.jpg,服饰,未知,"杏黄色菊蝶纹实地纱画虎皮纹夹套裤，清同治，裤长28厘米，裤口10.5厘米。
　　此为清宫中皇子幼年时所穿套裤。形式为两条裤腿，裤腿上端有环状布带和绳状布带各一条。穿时分别套于两腿，以布带拴系于腰带上固定。杏黄色菊蝶纹实地纱为面，月白色暗花纱为里，穿着透气舒爽。裤上绘虎皮纹，寓意为借虎威驱邪避害，保佑皇子健康平安地成长。"
桃红色暗花绸婴儿夹裤,清同治,http://www.dpm.org.cn/Uploads/Picture/dc/56331.jpg,服饰,未知,桃红色暗花绸婴儿夹裤，清同治，长39厘米，腰围46厘米，裤口12厘米。　　此为清宫中公主婴儿时期穿用的连裆裤。桃红色暗花绸为面，月白色素绸为里，腰围镶白色细棉布，裤口镶黑色地蓝“卍”字花卉纹绦边和黄色小朵花纹绦边。具有穿用轻便舒适的特点。
香色四合铃杵纹暗花绉绸棉坎肩,清同治,http://www.dpm.org.cn/Uploads/Picture/dc/56330.jpg,服饰,未知,香色四合铃杵纹暗花绉绸棉坎肩，清同治，身长24厘米，肩宽23厘米，下摆34厘米。　　此棉坎肩是清代同治皇帝幼年时的衣服，春秋穿着在便袍外面。款式为圆领，无袖，左右开裾，琵琶襟。坎肩以四合铃杵纹暗花绉绸为面，月白色素绫里，絮薄棉，使之穿着柔软舒适。缀铜质光素扣4枚。
红色菊花纹绉绸大襟小棉袄,清同治,http://www.dpm.org.cn/Uploads/Picture/dc/56329.jpg,服饰,未知,红色菊花纹绉绸大襟小棉袄，清同治，身长46厘米，两袖通长73厘米，袖口20厘米，下摆49厘米。　　此为清宫中公主婴儿时期冬季穿用的棉袄。红色荷花菊花纹暗花绸为面，月白色素绸为里，中絮丝绵。镶黑色地卍字花卉纹襟边，缀铜鎏金錾花空心扣4枚。袖口内镶小朵花纹绦边，里衬月白色暗花绫，挽出时可显露于外，既实用又富于装饰性。
红色竹梅纹暗花绉绸兜兜,清同治,http://www.dpm.org.cn/Uploads/Picture/dc/56333.jpg,服饰,未知,红色竹梅纹暗花绉绸兜兜，清同治，长30厘米，宽30厘米，领口11厘米。　　这是婴孩穿用的服饰。兜兜面料是红色竹梅纹暗花绉绸，月白色细布里，非常适合婴孩细嫩的皮肤。形式为正四边形，一角为委角，饰青色菊花纹边、黄色朵花绦，相邻两角用浅绿色暗花绸腰带相连于腰后。兜兜用于婴孩前胸和腹部保暖，是婴孩必不可缺的服饰。　　兜兜胸前装饰黄色“金锭”，寓意 “保定”，有祝福孩子长寿之意。
明黄色缎地平金银彩绣五毒活计,清同治,http://www.dpm.org.cn/Uploads/Picture/dc/50568.jpg,日用织物,未知,明黄色缎地平金银彩绣五毒活计，清同治，清宫旧藏。清代满族习俗，特别喜爱在腰带或领襟之间的钮扣上佩挂各类日常随手可用的小杂品，如荷包、扇套、表套、搬指套、香囊、眼镜盒、褡裢、槟榔袋、钥匙袋、靴掖等，通称“活计”。这些活计既很实用，装饰性也很强，并往往根据节庆时令的变化而佩挂纹样形制不同的活计。这套活计是端午节佩戴之物，共9件，其中荷包3件、烟荷包1件、表套1件、扇套1件、镜子1件、粉盒1件、名姓片套1件。每件的颜色和纹样相同，均为明黄色，通体以金线、银线和五彩丝线绣五毒和“大吉”葫芦纹。“五毒”为蛇、蟾蜍、蝎子、壁虎和蜈蚣五种有毒动物，配以“大吉”字样和葫芦纹样相组合，寓意以毒攻毒，以恶镇恶，驱邪免灾。整套活计用色明快华丽，纹样生动逼真，绣工精美细巧，为佩挂者平添仪态之美，同时也寄托了佩挂者希冀籍此避邪趋吉的美好愿望。
黄缎钉金线虎头小袷鞋,清同治,http://www.dpm.org.cn/Uploads/Picture/dc/50053.jpg,服饰,未知,黄缎钉金线虎头小袷鞋，清同治，长12厘米，高4.7厘米。清宫旧藏。虎头鞋以杏黄色缎为鞋面，其上用绦带钉绣云纹及虎头纹，金色与黑色的搭配使得纹样生动亮丽，鞋的式样小巧可爱。虎头鞋与虎头帽一样也是中国传统的儿童服饰，均具有驱祸避邪保平安之吉祥寓意。通常虎头鞋与虎头帽多同时穿用，且有男穿红、女穿绿之俗，而寓含其中的“无病无灾长大当官”、“望子成龙”、“望女成凤”等吉祥寓意则表达了父母对孩子的美好愿望。因此，无论是宫廷还是民间，人们都喜爱为孩子穿上美观大方的虎头鞋，以祝福孩子健康成长。这件黄色钉金线虎头小袷鞋当是清代小皇子所穿。
杏黄缎虎头式棉风帽,清同治,http://www.dpm.org.cn/Uploads/Picture/dc/50051.jpg,服饰,未知,杏黄缎虎头式棉风帽，清同治，纵50厘米，横33厘米，清宫旧藏。虎头帽以杏黄缎制成，帽脸略呈长圆形，外观似小披风。帽上绣虎眉、虎目、皮鼻、虎口、虎须等纹饰及象征虎之威猛的“王”字。衬月白色绸里，内絮棉花。虎头帽的形状来源于远古时期的图腾崇拜，后成为寓意驱祸避邪的吉祥物。百姓以虎形为帽即祈盼小孩戴之能平安幸福、健康成长。小孩戴虎头帽不仅具有防寒保暖的实用性，而且还以其造型虎头虎脑惹人喜爱，也具有很强的装饰性。虎头帽是我国民间传统儿童服饰中比较典型的一种童帽样式，特别在北方地区更为流行。一般多用青、蓝、粉红色布料，帽脸用硬布壳做成，并以五彩丝线施绣加以装饰。这件清宫所藏小虎头帽用料精细，较之民间虎头小帽更为上乘，从清代服饰等级制度来看当是小皇子所戴。
柳绿色羽毛缎常服袍,清同治,http://www.dpm.org.cn/Uploads/Picture/dc/25522.jpg,服饰,未知,柳绿色羽毛缎常服袍，清同治，身长110厘米，两袖通长153厘米，袖口宽19.50厘米，下摆宽100厘米，左右开裾长20厘米， 后开裾长44厘米。清宫旧藏。此为清同治皇帝常服之一，圆领，大襟右衽，马蹄袖，裾四开。缀铜鎏金镂空鱼纹扣五枚。此袍与常服褂配套穿着，亦可单独穿用。
明黄色江绸常服袍,清同治,http://www.dpm.org.cn/Uploads/Picture/dc/25501.jpg,服饰,未知,明黄色江绸常服袍，清同治，身长137.50厘米，两袖通长220厘米，袖口宽27厘米，下摆宽116厘米，左右裾72厘米。清宫旧藏。此为皇后夏季服装。圆领，大襟右衽，左右开裾，马蹄袖端。坠铜镀金錾花扣五枚，领口镶元青素缎边。常服袍面料为团寿字暗花江绸，织造平细光滑。在清代，明黄色是皇帝、皇太后、皇后服饰的御用颜色。
红色缎串珠绣葫芦活计,清同治,http://www.dpm.org.cn/Uploads/Picture/dc/25594.jpg,日用织物,未知,红色缎串珠绣葫芦活计，清同治，御用日常服装佩饰。全套六件，包括荷包一对、烟荷包、褡裢、表套、扇套。红色素缎地，绣传统“葫芦万代”图案。装饰明黄色绦带。采用串米珠绣葫芦和朵花，使之凸浮于图案表面，呈现立体效果。用拉锁绣技法绣葫芦枝蔓、叶，体现绵长不断的设计主题。活计中葫芦形槟榔袋上装饰盘长结也是这个主题的反映，整套活计的刺绣技法、装饰手法与图案设计思想相呼应，成为完美的一体。活计包括了刺绣工艺、串珠工艺、盘结工艺等多种手工艺品种，工艺的精致说明清代宫廷活计已完全失去了游牧民族生活实用品的功能，演变成精工细绣的工艺装饰品。
杏黄色菊蝶纹实地纱画虎皮小单袍,清同治,http://www.dpm.org.cn/Uploads/Picture/dc/25536.jpg,服饰,女便服,杏黄色菊蝶纹实地纱画虎皮小单袍，清同治，身长57 厘米，两袖通长72 厘米，下摆54 厘米，袖口11 厘米，左右开裾15厘米。清宫旧藏。此为同治皇帝幼年时夏季便服。圆领、大襟右衽，平袖端，左右开裾、直身式袍。杏黄色菊蝶纹实地纱面料，上绘虎皮纹，实地纱织造平滑细腻，纱孔规矩通透，穿着透气凉爽。
石青色缎绣牡丹蝶女夹坎肩,清同治,http://www.dpm.org.cn/Uploads/Picture/dc/25477.jpg,服饰,女便服,石青色缎绣牡丹蝶女夹坎肩，清同治，身长67厘米，肩宽35.50厘米，下摆71厘米，左右开裾长14.50厘米，后开裾长15.50厘米。清宫旧藏。圆领，右衽琵琶襟，无袖，左右及后开裾。明黄色四季花卉暗花绫里，缀铜镀金錾花扣五枚。领口系黄纸签，其上墨书：“石青缎绣花卉夹紧身一件，同治二年五月十七日收，沈魁交。”石青色素缎面，彩绣牡丹蝴蝶纹。纹样构图错落有致，色彩艳丽华美。镶饰多重繁复的边饰，分别是香色朵花窄绦、白色缠枝花卉绦、元青缎绣三蓝兰花边和元青素缎窄边。
石青色缎平金百蝶大襟夹大坎肩,清同治,http://www.dpm.org.cn/Uploads/Picture/dc/25447.jpg,服饰,女便服,石青色缎平金百蝶大襟夹大坎肩，清同治，身长138厘米，肩宽36厘米，下摆宽73厘米 ，左右开裾长80厘米。清宫旧藏。大坎肩又称为“褂襕”，是清代后妃春秋季节穿着在衬衣外面的便服。圆领、大襟右衽，无袖，身长及踝，左右开裾，直身式。内衬粉色四合如意缠枝花卉暗花绫里，缀铜镀金錾花扣四枚。领口系墨书黄纸签二，一书“石青绸绣百蝶夹褂襕一件，同治二年五月十七日收，沈魁交”，一书“石青绸绣百蝶夹褂襕一件”。面料为元青色素斜纹绸，平金绣百蝶纹。蝴蝶图案左右对称，规矩工整，使用平金技法绣蝴蝶，用银线勾边，尤显得端庄稳重，华贵大方。边饰为白地长寿字蝴蝶纹绦，香色小朵花绦，元青绸五彩绣百蝶边，与面料祝福长寿的主题相呼应。其中元青绸五彩绣百蝶采用丝线彩绣技法，与面料有所不同，针法既工整又有变化给主题增加了活力。这件大坎肩是年长的后、妃穿用的便服，因此在细节上没有附和晚清宫廷服饰流行的繁缛装饰的时尚，腋下盘饰的如意头较小，衣襟边饰较窄，花纹工整大方，使面料图案主题与坎肩整体设计成为和谐的一体。
杏黄团花卉暗花绸女衬衣,清同治,http://www.dpm.org.cn/Uploads/Picture/dc/19026.jpg,服饰,女便服,杏黄团花卉暗花绸女衬衣，清同治，身长139厘米，两袖通长182厘米，袖口宽30厘米，下摆宽115厘米。清宫旧藏。衬衣圆领，大襟右衽，平直袖口，用花绦带和黑缎镶边，不开裾。月白色牡丹纹暗花绫衬里，袖口衬里为白色素绸。衬衣面用杏黄色绸做成，通身织暗团花，团花内为四季花卉。衬衣应是穿在外衣里面的服装，后逐渐演变，也与衣一样可作为外衣穿用。附黄条，上墨书：“杏黄绸夹衬衣一件，同治二年五月十七日收沈魁”，时年同治皇帝时年仅7岁。这件杏黄团花卉暗花绸女衬衣做工精细，图案漂亮，似为前朝妃子所穿用。
